,Image,F1,Jaccard,Recall,Precision
344,3029.png,0.0,0.0,0.0,0.0
345,1539.png,0.9278681936909785,0.8654422788605697,0.8915057915057915,0.967322999581064
346,3001.png,0.680379746835443,0.5155875299760192,0.5158349328214972,0.9990706319702602
347,2503.png,0.9153225806451613,0.8438661710037175,0.9571328179901616,0.8770122343850612
348,2403.png,0.9028749028749028,0.8229461756373938,0.8632986627043091,0.9462540716612378
349,2429.png,0.8147368421052632,0.6873889875666075,0.6873889875666075,1.0
350,1795.png,0.7804265997490589,0.6399176954732511,0.6673819742489271,0.9395770392749244
351,2182.png,0.8692533420280404,0.7687427912341407,0.9205801104972375,0.8233477455219271
352,1542.png,0.9317300232738557,0.8721859114015976,0.9199540405974722,0.943811394891945
353,1520.png,0.7891891891891892,0.6517857142857143,0.8725099601593626,0.7203947368421053
354,246.png,0.788177339901478,0.6504065040650406,0.9667673716012085,0.6652806652806653
355,250.png,0.9229390681003584,0.8569051580698835,0.9147424511545293,0.9312839059674503
356,607.png,0.9469153515064562,0.8991825613079019,0.9348441926345609,0.9593023255813954
357,2110.png,0.7930489731437599,0.6570680628272252,0.6765498652291105,0.9580152671755725
358,2665.png,0.8661971830985916,0.7639751552795031,0.7874519846350833,0.9624413145539906
359,1959.png,0.013568521031207597,0.006830601092896175,0.02403846153846154,0.00945179584120983
360,364.png,0.9321961620469082,0.8730031948881789,0.9302127659574468,0.9341880341880342
361,2737.png,0.8548168249660787,0.7464454976303317,0.8677685950413223,0.8422459893048129
362,162.png,0.9638009049773756,0.9301310043668122,0.9355783308931186,0.9937791601866252
363,2372.png,0.6246096189881324,0.45413260672116257,0.9523809523809523,0.4646840148698885
364,1475.png,0.7058823529411764,0.5454545454545454,0.9908256880733946,0.5482233502538071
365,2216.png,0.8196891191709845,0.694468832309043,0.711971197119712,0.9658119658119658
366,873.png,0.7668329177057357,0.621840242669363,0.6327160493827161,0.9731012658227848
367,1094.png,0.48554913294797697,0.32061068702290074,0.32142857142857145,0.9921259842519685
368,3060.png,0.6632555164694596,0.49617224880382776,0.5154075546719682,0.9300448430493273
369,1638.png,0.9552845528455285,0.914396887159533,0.975103734439834,0.9362549800796812
370,1748.png,0.9164265129682997,0.8457446808510638,1.0,0.8457446808510638
371,947.png,0.9161425576519915,0.8452611218568665,0.8501945525291829,0.9931818181818182
372,1374.png,0.8826446280991735,0.7899408284023669,0.996268656716418,0.7922848664688428
373,1671.png,0.0,0.0,0.0,0.0
374,2296.png,0.7366609294320138,0.5831062670299727,0.9298572315332092,0.6099348534201955
375,174.png,0.9459677419354839,0.8974751338944147,0.91284046692607,0.9815899581589959
376,1868.png,0.0,0.0,0.0,0.0
377,2867.png,0.9129709903301101,0.839877300613497,0.8988837820091924,0.9275067750677507
378,1602.png,0.9552481692432873,0.9143302180685359,0.9392,0.9718543046357616
379,1093.png,0.5316455696202532,0.3620689655172414,0.3620689655172414,1.0
380,660.png,0.9746707193515705,0.950592885375494,0.9725030327537404,0.9768480909829407
381,870.png,0.9540918163672654,0.9122137404580153,0.9210019267822736,0.989648033126294
382,93.png,0.0,0.0,0.0,0.0
383,1141.png,0.936734693877551,0.8809980806142035,0.9198396793587175,0.9542619542619543
384,1710.png,0.9513343799058086,0.907185628742515,0.9256619144602851,0.9784714747039828
385,1098.png,0.7673716012084592,0.6225490196078431,0.9477611940298507,0.6446700507614214
386,2771.png,0.8778023365961477,0.7822172200337648,0.8348348348348348,0.9254327563249002
387,1170.png,0.9848136217211229,0.970081595648232,0.9780621572212066,0.9916589434661723
388,2159.png,0.694478527607362,0.5319548872180451,0.5339622641509434,0.9929824561403509
389,1793.png,0.673913043478261,0.5081967213114754,0.5081967213114754,1.0
390,1500.png,0.9656283566058002,0.9335410176531672,0.9846659364731654,0.9473129610115911
391,1907.png,0.8946098149637973,0.8093158660844251,0.8230940044411547,0.9797356828193833
392,2654.png,0.8426183844011143,0.7280385078219013,0.7284768211920529,0.9991742361684558
393,2831.png,0.0,0.0,0.0,0.0
394,2173.png,0.38362068965517243,0.23733333333333334,0.23733333333333334,1.0
395,894.png,0.7384105960264901,0.5853018372703412,0.5962566844919787,0.9695652173913043
396,1800.png,0.8278867102396514,0.7063197026022305,0.7063197026022305,1.0
397,1129.png,0.9490662139219015,0.9030694668820679,0.9571917808219178,0.9410774410774411
398,621.png,0.5808383233532934,0.4092827004219409,0.4217391304347826,0.9326923076923077
399,1174.png,0.9581176470588236,0.919602529358627,0.9322344322344323,0.9854791868344628
400,3042.png,0.20349533157768732,0.113272921108742,0.3003533568904594,0.15387400434467777
401,879.png,0.8426395939086295,0.7280701754385965,1.0,0.7280701754385965
402,3056.png,0.821841371064169,0.6975642760487145,0.9980638915779284,0.698509485094851
403,2827.png,0.9196217494089836,0.8512035010940919,0.9676616915422885,0.8761261261261262
404,91.png,0.0418848167539267,0.0213903743315508,0.0213903743315508,1.0
405,145.png,0.921604834648313,0.8546077210460772,0.9906171057380008,0.8615819209039548
406,1765.png,0.7609756097560975,0.6141732283464567,0.975,0.624
407,2249.png,0.7936288088642659,0.6578645235361653,0.6805225653206651,0.9518272425249169
408,2548.png,0.9344512195121951,0.876967095851216,0.8922852983988355,0.9808
409,2964.png,0.45400685999376367,0.2936668011294877,0.29485621709194004,0.986449864498645
410,2486.png,0.8943239501615136,0.8088480801335559,0.8360655737704918,0.9613095238095238
411,964.png,0.888888888888889,0.8,0.8035320088300221,0.994535519125683
412,1316.png,0.7040618955512573,0.5432835820895522,0.5449101796407185,0.994535519125683
413,954.png,0.8571428571428571,0.75,0.9176470588235294,0.8041237113402062
414,134.png,0.9797678275290216,0.9603381014304291,0.9710716633793557,0.9886211512717537
415,351.png,0.9755213055303716,0.952212389380531,0.962432915921288,0.9889705882352942
416,1873.png,0.9634500096693095,0.9294776119402985,0.9500381388253242,0.9772459788152217
417,1646.png,0.8916586768935764,0.8044982698961938,0.8172231985940246,0.9810126582278481
418,629.png,0.793014705882353,0.6570210173621688,0.6626728110599078,0.9871853546910755
419,2428.png,0.8941176470588236,0.8085106382978723,0.8164726947179947,0.9880823401950163
420,2473.png,0.9144865286997267,0.8424460431654677,0.9742096505823628,0.8616629874908021
421,1846.png,0.8366821226172075,0.7192205491585474,0.9830508474576272,0.7282511210762331
422,1895.png,0.9099526066350712,0.8347826086956521,0.981904012588513,0.8478260869565217
423,2220.png,0.6729362591431556,0.5070866141732283,0.5070866141732283,1.0
424,1282.png,0.17657992565055763,0.09683995922528033,0.09683995922528033,1.0
425,2368.png,0.6288259807443597,0.45860406623349403,0.5370643102601865,0.7584055459272097
426,535.png,0.9588793492995933,0.9210069444444444,0.9584462511291779,0.9593128390596745
427,140.png,0.9575070821529745,0.9184782608695652,0.9481065918653576,0.9670958512160229
428,590.png,0.9387539598732839,0.8845771144278607,0.8961693548387096,0.9855875831485588
429,1296.png,0.4156142365097589,0.26231884057971017,0.26231884057971017,1.0
430,2920.png,0.9496587030716724,0.9041429731925265,0.9537275064267352,0.945624468988955
431,402.png,0.9822859552931252,0.9651885619560713,0.9847780126849894,0.9798064787547328
432,472.png,0.9583333333333333,0.92,0.9910233393177738,0.9277310924369748
433,2855.png,0.819634703196347,0.6943907156673114,0.7123015873015873,0.9650537634408602
434,1515.png,0.8748019017432646,0.7774647887323943,0.8046647230320699,0.9583333333333334
435,1247.png,0.9639970609845703,0.9304964539007092,0.9398280802292264,0.9894419306184012
436,2450.png,0.802919708029197,0.6707317073170732,0.8078335373317014,0.7980652962515115
437,1333.png,0.9006451612903226,0.8192488262910798,0.830952380952381,0.9830985915492958
438,1582.png,0.8443579766536965,0.7306397306397306,0.8117206982543641,0.8797297297297297
439,1897.png,0.9366306027820711,0.8808139534883721,0.9380804953560371,0.9351851851851852
440,967.png,0.8687499999999999,0.7679558011049724,0.8306772908366534,0.9104803493449781
441,971.png,0.9397590361445783,0.8863636363636364,0.8944954128440367,0.9898477157360406
442,2007.png,0.9027258150721539,0.8226984900146128,0.8382133995037221,0.9779965257672264
443,1684.png,0.9153046062407132,0.8438356164383561,0.9535603715170279,0.88
444,189.png,0.9768009768009768,0.954653937947494,0.970873786407767,0.9828009828009828
445,36.png,0.9037037037037037,0.8243243243243243,0.8243243243243243,1.0
446,55.png,0.8044382801664355,0.6728538283062645,0.8761329305135952,0.7435897435897436
447,2898.png,0.9457177322074789,0.897025171624714,0.9311163895486936,0.9607843137254902
448,157.png,0.8426945325620452,0.72815220896485,0.7486737400530504,0.9637217242851046
449,3004.png,0.0,0.0,0.0,0.0
450,1275.png,0.9069462647444299,0.829736211031175,0.8671679197994987,0.9505494505494505
451,2343.png,0.923492835901595,0.8578603716725264,0.8604534005037784,0.9964994165694282
452,434.png,0.9191780821917808,0.8504435994930292,1.0,0.8504435994930292
453,149.png,0.9619135234590617,0.9266217653314428,0.9724702380952381,0.9515835456862032
454,87.png,0.9697972693421598,0.9413654618473896,0.9575163398692811,0.9823973176865046
455,2553.png,0.8123011664899258,0.6839285714285714,0.6839285714285714,1.0
456,1641.png,0.9147141518275538,0.842832469775475,0.9402697495183044,0.8905109489051095
457,1943.png,0.8347937593502885,0.7164343360234776,0.821969696969697,0.8480243161094225
458,2618.png,0.7912019826517968,0.6545361353152229,0.6781731279872544,0.9494423791821561
459,981.png,0.5835543766578248,0.41198501872659177,0.43478260869565216,0.8870967741935484
460,1729.png,0.8608904489192684,0.7557573791761272,0.7900983384198034,0.9456168831168831
461,2911.png,0.5967213114754099,0.4252336448598131,0.9493293591654247,0.43510928961748635
462,2250.png,0.5470085470085471,0.3764705882352941,0.3822525597269625,0.9613733905579399
463,1271.png,0.0,0.0,0.0,0.0
464,1630.png,0.9409190371991247,0.8884297520661157,0.979498861047836,0.9052631578947369
465,1927.png,0.0,0.0,0.0,0.0
466,1103.png,0.24615384615384617,0.14035087719298245,0.14065934065934066,0.9846153846153847
467,213.png,0.9458780543503083,0.8973136915077989,0.9495644199908299,0.9422202001819836
468,1656.png,0.9210526315789473,0.8536585365853658,0.9210526315789473,0.9210526315789473
469,2588.png,0.7939914163090128,0.6583629893238434,0.9024390243902439,0.7088122605363985
470,2274.png,0.8952830188679245,0.8104184457728437,0.8848484848484849,0.9059665871121718
471,849.png,0.9315147997678469,0.8718087995654535,0.8961474036850922,0.9697885196374623
472,2986.png,0.6410526315789474,0.47172734314484893,0.5091973244147158,0.8650568181818182
473,1588.png,0.6745073108709473,0.5088729016786571,0.509851033157136,0.996244131455399
474,2688.png,0.07586206896551724,0.03942652329749104,0.14473684210526316,0.0514018691588785
475,1234.png,0.8161290322580645,0.6893732970027248,0.9730769230769231,0.7027777777777777
476,745.png,0.8678102926337034,0.7664884135472371,0.8326417704011065,0.9060806742925949
477,387.png,0.976803575228772,0.9546589018302829,0.9892241379310345,0.9646910466582598
478,103.png,0.8987654320987655,0.8161434977578476,0.9758713136729222,0.8329519450800915
479,1742.png,0.8447488584474887,0.7312252964426877,0.7644628099173554,0.9438775510204082
480,636.png,0.9899125756556827,0.9800266311584553,0.9945945945945946,0.9852744310575636
481,2763.png,0.8789776574136764,0.784085761739393,0.805615885820664,0.9670391061452513
482,1446.png,0.9457943925233645,0.8971631205673759,0.9980276134122288,0.8987566607460036
483,2342.png,0.9325513196480938,0.8736263736263736,0.8857938718662952,0.9845201238390093
484,2494.png,0.9171005206247498,0.8468934911242604,0.9621848739495799,0.8760520275439939
485,2390.png,0.675953414021466,0.5105208692652639,0.5183887915936952,0.9711286089238845
486,2709.png,0.0,0.0,0.0,0.0
487,2604.png,0.9452636840789802,0.8962085308056872,0.9455,0.9450274862568716
488,412.png,0.9698461538461538,0.9414575866188769,0.9425837320574163,0.9987325728770595
489,1097.png,0.8551912568306012,0.747016706443914,0.9098837209302325,0.8067010309278351
490,1311.png,0.9019607843137255,0.8214285714285714,0.8267008985879333,0.9922958397534669
491,2081.png,0.8602540834845736,0.7547770700636943,0.9595141700404858,0.7796052631578947
492,132.png,0.9649198787353834,0.9322175732217574,0.9678540399652477,0.9620034542314335
493,186.png,0.0,0.0,0.0,0.0
494,1330.png,0.9220103986135182,0.8553054662379421,0.9568345323741008,0.8896321070234113
495,1523.png,0.8341384863123994,0.7154696132596685,0.8327974276527331,0.8354838709677419
496,2401.png,0.7357357357357358,0.5819477434679335,0.5819477434679335,1.0
497,657.png,0.9192982456140352,0.8506493506493507,0.937540663630449,0.9017521902377973
498,29.png,0.9348314606741572,0.8776371308016878,0.9265033407572383,0.9433106575963719
499,2579.png,0.521870286576169,0.35306122448979593,0.35523613963039014,0.9829545454545454
500,2521.png,0.4677563150074294,0.30527540729247477,0.39928970065956365,0.5645624103299857
501,640.png,0.9280575539568345,0.8657718120805369,0.8716216216216216,0.9923076923076923
502,2058.png,0.0,0.0,0.0,0.0
503,1981.png,0.7803881511746681,0.6398659966499163,0.9538077403245943,0.6603284356093345
504,2091.png,0.6630320821975256,0.49592220828105393,0.6069097888675624,0.7305914972273567
505,1204.png,0.9298597194388778,0.8689138576779026,0.943089430894309,0.9169960474308301
506,2451.png,0.36560432952495486,0.22369389256806477,0.3833543505674653,0.34942528735632183
507,523.png,0.930379746835443,0.8698224852071006,0.8698224852071006,1.0
508,1393.png,0.9386666666666666,0.8844221105527639,0.9643835616438357,0.9142857142857143
509,301.png,0.9773740143983545,0.9557492457257795,0.9693981638898334,0.9854821984099551
510,1477.png,0.8507157464212679,0.7402135231316725,0.9765258215962441,0.7536231884057971
511,2590.png,0.8928104575163399,0.8063754427390791,0.8130952380952381,0.9898550724637681
512,1461.png,0.8003108003108003,0.667098445595855,0.8319870759289176,0.7709580838323353
513,1145.png,0.9285714285714285,0.8666666666666667,0.8868940754039497,0.9743589743589743
514,1312.png,0.9391447368421052,0.8852713178294573,0.9422442244224423,0.9360655737704918
515,763.png,0.8953229398663697,0.8104838709677419,0.9901477832512315,0.8170731707317073
516,2160.png,0.8777844671884407,0.7821888412017167,0.9,0.8566392479435958
517,2468.png,0.722077922077922,0.5650406504065041,0.6061046511627907,0.892933618843683
518,2312.png,0.9292035398230089,0.8677685950413223,0.8838383838383839,0.9794776119402985
519,1707.png,0.9435084241823587,0.8930581613508443,0.9425742574257425,0.9444444444444444
520,248.png,0.9408783783783784,0.8883572567783095,0.9221854304635762,0.9603448275862069
521,441.png,0.952354874041621,0.9090433873497125,0.9791666666666666,0.9269722814498934
522,2853.png,0.889815366289458,0.8015021459227468,0.8137254901960784,0.9816031537450722
523,793.png,0.8164556962025317,0.6898395721925134,0.694170403587444,0.9910371318822023
524,716.png,0.7605979930370673,0.6136814276272307,0.6687072380266474,0.8817663817663818
525,896.png,0.8524590163934427,0.7428571428571429,0.8227848101265823,0.8843537414965986
526,1251.png,0.9614147909967844,0.9256965944272446,0.934375,0.9900662251655629
527,1071.png,0.9470404984423676,0.8994082840236687,0.9212121212121213,0.9743589743589743
528,1714.png,0.6201550387596899,0.449438202247191,0.449438202247191,1.0
529,2818.png,0.8998822143698468,0.8179871520342612,1.0,0.8179871520342612
530,2230.png,0.0,0.0,0.0,0.0
531,1665.png,0.2727272727272727,0.15789473684210525,0.1683673469387755,0.717391304347826
532,2822.png,0.9097744360902256,0.8344827586206897,0.9331619537275064,0.8875305623471883
533,2854.png,0.013636363636363636,0.006864988558352402,0.018292682926829267,0.010869565217391304
534,2015.png,0.9060489060489061,0.8282352941176471,0.9866853538892782,0.8375966686496134
535,2685.png,0.9073064340239912,0.8303393213572854,0.8438133874239351,0.9811320754716981
536,1309.png,0.9208211143695014,0.8532608695652174,0.9905362776025236,0.8602739726027397
537,589.png,0.7686453576864536,0.6242274412855378,0.6257744733581165,0.9960552268244576
538,922.png,0.9773913043478261,0.95578231292517,0.9779582366589327,0.9768250289687138
539,2279.png,0.0,0.0,0.0,0.0
540,2415.png,0.0,0.0,0.0,0.0
541,1789.png,0.8416289592760181,0.7265625,0.7265625,1.0
542,1276.png,0.9819209039548024,0.9644839067702553,0.984144960362401,0.979706877113867
543,1991.png,0.8320855614973263,0.7124542124542125,0.958128078817734,0.7353497164461248
544,215.png,0.920899671468284,0.8533957845433255,0.8730234786775275,0.9743315508021391
545,663.png,0.965684575389948,0.9336461126005362,0.9361559139784946,0.9971367215461704
546,2611.png,0.0,0.0,0.0,0.0
547,1149.png,0.9315068493150686,0.8717948717948718,0.8785529715762274,0.9912536443148688
548,2660.png,0.9232743135745445,0.8574833174451859,0.9503433703116746,0.8977045908183633
549,251.png,0.9330783938814532,0.8745519713261649,0.8937728937728938,0.976
550,1231.png,0.8564920273348521,0.749003984063745,0.8173913043478261,0.8995215311004785
551,2675.png,0.8231569425599277,0.6994619523443505,0.7,0.9989023051591658
552,1879.png,0.7537688442211056,0.6048387096774194,0.6181318681318682,0.9656652360515021
553,1345.png,0.9121447028423773,0.838479809976247,0.8485576923076923,0.9860335195530726
554,2164.png,0.8806633106307376,0.7867724867724868,0.7920106524633822,0.9916638879626543
555,2302.png,0.5451532725766364,0.37471526195899774,0.802439024390244,0.4127979924717691
556,2630.png,0.5169811320754717,0.3486005089058524,0.34889643463497455,0.9975728155339806
557,1067.png,0.6574675324675324,0.48972188633615477,0.8526315789473684,0.535006605019815
558,1002.png,0.9410071942446043,0.8885869565217391,0.9134078212290503,0.9703264094955489
559,308.png,0.9624630957401941,0.9276422764227642,0.9492512479201332,0.9760479041916168
560,324.png,0.7492795389048992,0.5990783410138248,0.9737827715355806,0.6088992974238876
561,1235.png,0.9071207430340558,0.830028328611898,0.966996699669967,0.8542274052478134
562,153.png,0.9597402597402597,0.9225967540574282,0.9560155239327296,0.9634941329856584
563,1810.png,0.7896200185356812,0.6523736600306279,0.9906976744186047,0.6563944530046225
564,1401.png,0.896887159533074,0.8130511463844797,0.848987108655617,0.9505154639175257
565,1861.png,0.9130702836004934,0.840045377197958,0.8975757575757576,0.9291091593475533
566,2197.png,0.6846307385229542,0.5204855842185129,0.9913294797687862,0.5228658536585366
567,709.png,0.7368421052631579,0.5833333333333334,0.6176470588235294,0.9130434782608695
568,2080.png,0.0,0.0,0.0,0.0
569,1768.png,0.9462616822429906,0.8980044345898004,0.9385863267670915,0.9540636042402827
570,353.png,0.8280467445742905,0.7065527065527065,0.7065527065527065,1.0
571,181.png,0.9777411376751854,0.9564516129032258,0.9842323651452282,0.9713349713349714
572,1801.png,0.8975609756097561,0.8141592920353983,0.832579185520362,0.9735449735449735
573,865.png,0.09817351598173515,0.05162064825930372,0.05162064825930372,1.0
574,2378.png,0.8632478632478633,0.7593984962406015,0.90390956194065,0.8260869565217391
575,605.png,0.9598811292719168,0.9228571428571428,0.96996996996997,0.95
576,2148.png,0.9055299539170507,0.8273684210526315,0.9268867924528302,0.8851351351351351
577,940.png,0.9160173160173161,0.8450479233226837,0.9670932358318098,0.8700657894736842
578,545.png,0.9702360588436538,0.9421926910299003,0.9813148788927336,0.959404600811908
579,217.png,0.6110638297872341,0.43995098039215685,0.4504391468005019,0.9497354497354498
580,980.png,0.0,0.0,0.0,0.0
581,888.png,0.782258064516129,0.6423841059602649,0.6432360742705571,0.9979423868312757
582,407.png,0.9470622454915649,0.8994475138121547,0.9094972067039107,0.9878640776699029
583,1566.png,0.7697160883280757,0.6256410256410256,0.6524064171122995,0.9384615384615385
584,2830.png,0.6655348047538201,0.49872773536895676,1.0,0.49872773536895676
585,1841.png,0.0,0.0,0.0,0.0
586,2790.png,0.6063872255489021,0.4351188771125752,0.4369965477560414,0.9902216427640157
587,2847.png,0.8130120481927711,0.6849370686155095,0.8126204238921002,0.813404050144648
588,1084.png,0.925170068027211,0.8607594936708861,0.9798270893371758,0.8762886597938144
589,1723.png,0.9233644859813084,0.8576388888888888,0.9573643410852714,0.8916967509025271
590,2454.png,0.7530402245088867,0.6039009752438109,0.6041275797373359,0.9993792675356921
591,1611.png,0.9142512077294686,0.8420467185761957,0.9534005037783375,0.8781902552204176
592,1363.png,0.9689174705251875,0.9397089397089398,0.9576271186440678,0.9804772234273319
593,2717.png,0.8297872340425532,0.7090909090909091,0.997867803837953,0.7101669195751138
594,33.png,0.8673978065802592,0.7658450704225352,0.778175313059034,0.9797297297297297
595,2496.png,0.0,0.0,0.0,0.0
596,2169.png,0.7193798449612402,0.5617433414043583,0.6498599439775911,0.8055555555555556
597,2222.png,0.5305555555555556,0.3610586011342155,0.3610586011342155,1.0
598,1146.png,0.9676823638042474,0.9373881932021467,0.9458483754512635,0.9905482041587902
599,1893.png,0.6448893572181243,0.4758942457231726,0.8668555240793201,0.5134228187919463
600,2499.png,0.0,0.0,0.0,0.0
601,1236.png,0.5483028720626633,0.3776978417266187,0.3776978417266187,1.0
602,1250.png,0.936046511627907,0.8797814207650273,0.9061913696060038,0.9679358717434869
603,2923.png,0.9001926782273603,0.818500350385424,0.9931972789115646,0.8231148696264975
604,1591.png,0.5291181364392679,0.3597285067873303,0.37149532710280375,0.9190751445086706
605,1894.png,0.24263038548752833,0.13806451612903226,0.14247669773635152,0.816793893129771
606,107.png,0.9506346967559943,0.9059139784946236,0.973051010587103,0.9292279411764706
607,1675.png,0.8031809145129225,0.6710963455149501,0.8211382113821138,0.7859922178988327
608,429.png,0.9733152419719583,0.9480176211453745,0.9590017825311943,0.9880624426078971
609,344.png,0.9515738498789347,0.9076212471131639,0.9254317111459969,0.979235880398671
610,2667.png,0.890909090909091,0.8032786885245902,0.8188679245283019,0.9768488745980708
611,367.png,0.9725776965265082,0.9466192170818505,0.9779411764705882,0.9672727272727273
